likes,hour,hex,h,s,v
146,7,#18300b,98.91891891891892,0.7708333333333334,0.18823529411764706
154,6,#0c1805,97.89473684210526,0.7916666666666666,0.09411764705882353
331,5,#060c02,96,0.8333333333333334,0.047058823529411764
408,4,#030601,96,0.8333333333333334,0.023529411764705882
122,3,#818300,60.916030534351144,1,0.5137254901960784
152,2,#40c180,149.7674418604651,0.6683937823834197,0.7568627450980392
151,1,#2060c0,216,0.8333333333333334,0.7529411764705882
166,0,#903060,330,0.6666666666666666,0.5647058823529412
257,23,#481830,330,0.6666666666666666,0.2823529411764706
206,22,#240c18,330,0.6666666666666666,0.1411764705882353
302,21,#92060c,357.42857142857144,0.958904109589041,0.5725490196078431
203,20,#c90306,359.09090909090907,0.9850746268656716,0.788235294117647
465,19,#e48183,358.7878787878788,0.4342105263157895,0.8941176470588236
140,18,#7240c1,263.25581395348837,0.6683937823834197,0.7568627450980392
182,17,#392060,263.4375,0.6666666666666666,0.3764705882352941
78,16,#9c9030,53.33333333333333,0.6923076923076923,0.611764705882353
60,15,#4e4818,53.33333333333333,0.6923076923076923,0.3058823529411765
156,14,#a7240c,9.290322580645162,0.9281437125748503,0.6549019607843137
223,13,#d39206,40.97560975609756,0.9715639810426541,0.8274509803921568
67,12,#69c903,89.0909090909091,0.9850746268656716,0.788235294117647
141,11,#b4e481,89.0909090909091,0.4342105263157895,0.8941176470588236
181,10,#da7240,19.48051948051948,0.7064220183486238,0.8549019607843137
53,9,#6d3920,19.48051948051948,0.7064220183486238,0.42745098039215684
186,8,#369c90,172.94117647058823,0.6538461538461539,0.611764705882353
377,7,#1b4e48,172.94117647058823,0.6538461538461539,0.3058823529411765
48,6,#0da724,128.96103896103895,0.9221556886227545,0.6549019607843137
155,5,#86d392,129.35064935064935,0.36492890995260663,0.8274509803921568
134,4,#c369c9,296.25,0.47761194029850745,0.788235294117647
575,3,#e1b4e4,296.25,0.21052631578947367,0.8941176470588236
366,2,#f0da72,49.52380952380952,0.525,0.9411764705882353
242,1,#f86d39,16.335078534031414,0.7701612903225806,0.9725490196078431
150,0,#7c369c,281.1764705882353,0.6538461538461539,0.611764705882353
243,23,#3e1b4e,281.1764705882353,0.6538461538461539,0.3058823529411765
133,22,#1f0da7,247.01298701298703,0.9221556886227545,0.6549019607843137
402,21,#8f86d3,247.01298701298703,0.36492890995260663,0.8274509803921568
125,20,#47c369,136.45161290322582,0.6358974358974359,0.7647058823529411
165,19,#23e1b4,165.78947368421052,0.8444444444444444,0.8823529411764706
162,18,#11f0da,174.08071748878925,0.9291666666666667,0.9411764705882353
93,17,#88f86d,108.34532374100719,0.5604838709677419,0.9725490196078431
99,16,#c47c36,29.577464788732396,0.7244897959183674,0.7686274509803922
160,15,#e23e1b,10.552763819095478,0.8805309734513275,0.8862745098039215
152,14,#f11f0d,4.7368421052631575,0.946058091286307,0.9450980392156862
344,13,#788f86,156.52173913043478,0.16083916083916083,0.5607843137254902
103,12,#3c47c3,235.11111111111111,0.6923076923076923,0.7647058823529411
124,11,#1e23e1,238.46153846153845,0.8666666666666667,0.8823529411764706
119,10,#8f11f0,273.90134529147986,0.9291666666666667,0.9411764705882353
174,9,#c788f8,273.75,0.45161290322580644,0.9725490196078431
103,8,#63c47c,135.46391752577318,0.49489795918367346,0.7686274509803922
94,7,#b1e23e,77.92682926829269,0.7256637168141593,0.8862745098039215
79,6,#58f11f,103.71428571428572,0.8713692946058091,0.9450980392156862
536,5,#ac788f,333.46153846153845,0.3023255813953488,0.6745098039215687
180,4,#d63c47,355.7142857142857,0.719626168224299,0.8392156862745098
220,3,#eb1e23,358.5365853658537,0.8723404255319149,0.9215686274509803
238,2,#f58f11,33.15789473684211,0.9306122448979591,0.9607843137254902
149,1,#7ac788,130.9090909090909,0.3869346733668342,0.7803921568627451
129,0,#bd63c4,295.6701030927835,0.49489795918367346,0.7686274509803922
293,23,#5eb1e2,202.27272727272725,0.584070796460177,0.8862745098039215
143,22,#af58f1,274.11764705882354,0.6348547717842323,0.9450980392156862
161,21,#57ac78,143.2941176470588,0.4941860465116279,0.6745098039215687
109,20,#abd63c,76.75324675324676,0.719626168224299,0.8392156862745098
153,19,#d5eb1e,66.4390243902439,0.8723404255319149,0.9215686274509803
124,18,#eaf58f,66.47058823529412,0.4163265306122449,0.9607843137254902
246,17,#f57ac7,322.4390243902439,0.5020408163265306,0.9607843137254902
121,16,#7abd63,104.66666666666667,0.47619047619047616,0.7411764705882353
136,15,#3d5eb1,222.93103448275863,0.655367231638418,0.6941176470588235
100,14,#1eaf58,144,0.8285714285714286,0.6862745098039216
147,13,#0f57ac,212.48407643312103,0.9127906976744186,0.6745098039215687
168,12,#07abd6,192.46376811594203,0.9672897196261683,0.8392156862745098
132,11,#03d5eb,185.6896551724138,0.9872340425531915,0.9215686274509803
235,10,#81eaf5,185.6896551724138,0.47346938775510206,0.9607843137254902
128,9,#c0f57a,85.85365853658537,0.5020408163265306,0.9607843137254902
178,8,#e07abd,320.5882352941176,0.45535714285714285,0.8784313725490196
250,7,#703d5e,321.1764705882353,0.45535714285714285,0.4392156862745098
128,6,#381eaf,250.75862068965517,0.8285714285714286,0.6862745098039216
229,5,#1c0f57,250.83333333333331,0.8275862068965517,0.3411764705882353
145,4,#0e07ab,242.5609756097561,0.9590643274853801,0.6705882352941176
148,3,#8703d5,277.71428571428567,0.9859154929577465,0.8352941176470589
199,2,#4381ea,217.7245508982036,0.7136752136752137,0.9176470588235294
633,1,#a1c0f5,217.85714285714286,0.34285714285714286,0.9607843137254902
165,0,#d0e07a,69.41176470588235,0.45535714285714285,0.8784313725490196
210,23,#e8703d,17.894736842105264,0.7370689655172413,0.9098039215686274
71,22,#74381e,18.13953488372093,0.7413793103448276,0.4549019607843137
70,21,#3a1c0f,18.13953488372093,0.7413793103448276,0.22745098039215686
272,20,#9d0e07,2.8000000000000003,0.9554140127388535,0.615686274509804
180,19,#ce8703,39.01477832512315,0.9854368932038835,0.807843137254902
225,18,#e74381,337.3170731707317,0.70995670995671,0.9058823529411765
518,17,#f3a1c0,337.3170731707317,0.3374485596707819,0.9529411764705882
318,16,#79d0e0,189.32038834951456,0.45982142857142855,0.8784313725490196
65,15,#3ce870,138.13953488372093,0.7413793103448276,0.9098039215686274
83,14,#9e7438,35.294117647058826,0.6455696202531646,0.6196078431372549
194,13,#cf3a1c,10.055865921787708,0.8647342995169082,0.8117647058823529
84,12,#679d0e,82.65734265734265,0.910828025477707,0.615686274509804
184,11,#b3ce87,82.8169014084507,0.3446601941747573,0.807843137254902
60,10,#59e743,111.95121951219511,0.70995670995671,0.9058823529411765
162,9,#acf3a1,111.95121951219511,0.3374485596707819,0.9529411764705882
133,8,#d679d0,303.8709677419355,0.43457943925233644,0.8392156862745098
150,7,#6b3ce8,256.3953488372093,0.7413793103448276,0.9098039215686274
101,6,#b59e74,38.769230769230774,0.35911602209944754,0.7098039215686275
79,5,#5acf3a,107.11409395973155,0.7198067632850241,0.8117647058823529
300,4,#ad679d,313.7142857142857,0.4046242774566474,0.6784313725490196
782,3,#d6b3ce,313.7142857142857,0.16355140186915887,0.8392156862745098
155,2,#6b59e7,247.60563380281693,0.6147186147186147,0.9058823529411765
206,1,#35acf3,202.42105263157896,0.7818930041152263,0.9529411764705882
117,0,#1ad679,150.31914893617022,0.8785046728971962,0.8392156862745098
60,23,#8d6b3c,34.81481481481482,0.574468085106383,0.5529411764705883
231,22,#46b59e,167.56756756756755,0.6132596685082873,0.7098039215686275
150,21,#a35acf,277.4358974358974,0.5652173913043478,0.8117647058823529
125,20,#51ad67,134.34782608695653,0.5317919075144508,0.6784313725490196
396,19,#a8d6b3,134.34782608695653,0.21495327102803738,0.8392156862745098
236,18,#d46b59,8.780487804878048,0.5801886792452831,0.8313725490196079
175,17,#6a35ac,266.7226890756303,0.6918604651162791,0.6745098039215687
80,16,#b51ad6,289.46808510638294,0.8785046728971962,0.8392156862745098
257,15,#5a8d6b,140,0.3617021276595745,0.5529411764705883
131,14,#2d46b5,228.97058823529414,0.7513812154696132,0.7098039215686275
136,13,#16a35a,148.93617021276594,0.8650306748466258,0.6392156862745098
151,12,#0b51ad,214.07407407407408,0.9364161849710982,0.6784313725490196
495,11,#85a8d6,214.07407407407408,0.37850467289719625,0.8392156862745098
70,10,#42d46b,136.84931506849315,0.6886792452830188,0.8313725490196079
99,9,#216a35,136.43835616438358,0.6886792452830188,0.41568627450980394
56,8,#10b51a,123.63636363636363,0.9116022099447514,0.7098039215686275
231,7,#885a8d,294.11764705882354,0.3617021276595745,0.5529411764705883
231,6,#c42d46,350.0662251655629,0.7704081632653061,0.7686274509803922
107,5,#e216a3,318.52941176470586,0.9026548672566371,0.8862745098039215
238,4,#f10b51,341.7391304347826,0.9543568464730291,0.9450980392156862
519,3,#7885a8,223.75,0.2857142857142857,0.6588235294117647
174,2,#3c42d4,237.63157894736844,0.71698113207547165,0.8313725490196079
199,1,#9e216a,324.96,0.7911392405063291,0.6196078431372549
124,0,#cf10b5,308.16753926701574,0.9227053140096618,0.8117647058823529
325,23,#e7885a,19.574468085106385,0.6103896103896104,0.9058823529411765
87,22,#73c42d,92.18543046357617,0.7704081632653061,0.7686274509803922
80,21,#39e216,109.70588235294117,0.9026548672566371,0.8862745098039215
143,20,#9cf10b,82.17391304347825,0.9543568464730291,0.9450980392156862
572,19,#ce7885,350.93023255813955,0.4174757281553398,0.807843137254902
263,18,#e73c42,357.89473684210526,0.7402597402597403,0.9058823529411765
85,17,#739e21,80.63999999999999,0.7911392405063291,0.6196078431372549
74,16,#39cf10,107.12041884816755,0.9227053140096618,0.8117647058823529
164,15,#9ce788,107.36842105263158,0.41125541125541126,0.9058823529411765
189,14,#4e73c4,221.1864406779661,0.6020408163265306,0.7686274509803922
93,13,#a739e2,279.05325443786984,0.7477876106194691,0.8862745098039215
247,12,#d39cf1,278.82352941176475,0.35269709543568467,0.9450980392156862
225,11,#e9ce78,45.66371681415929,0.48497854077253216,0.9137254901960784
208,10,#f4e73c,55.76086956521739,0.7540983606557377,0.9568627450980393
431,9,#fa739e,340.8888888888889,0.54,0.9803921568627451
117,8,#7d39cf,267.2,0.7246376811594203,0.8117647058823529
496,7,#be9ce7,267.2,0.3246753246753247,0.9058823529411765
282,6,#5f4e73,267.5675675675676,0.3217391304347826,0.45098039215686275
95,5,#2fa739,125.00000000000001,0.718562874251497,0.6549019607843137
292,4,#97d39c,125.00000000000001,0.2843601895734597,0.8274509803921568
375,3,#cbe9ce,126,0.12875536480686695,0.9137254901960784
181,2,#65f4e7,174.54545454545456,0.5860655737704918,0.9568627450980393
136,1,#b2fa73,92,0.54,0.9803921568627451
123,0,#597d39,91.76470588235293,0.544,0.49019607843137253
329,23,#acbe9c,91.76470588235293,0.17894736842105263,0.7450980392156863
151,22,#565f4e,91.76470588235293,0.17894736842105263,0.37254901960784315
90,21,#ab2fa7,301.93548387096774,0.7251461988304093,0.6705882352941176
252,20,#5597d3,208.57142857142858,0.5971563981042654,0.8274509803921568
638,19,#aacbe9,208.57142857142858,0.2703862660944206,0.9137254901960784
186,18,#5565f4,233.96226415094338,0.6516393442622951,0.9568627450980393
207,17,#2ab2fa,200.76923076923077,0.832,0.9803921568627451
253,16,#15597d,200.76923076923077,0.832,0.49019607843137253
214,15,#0aacbe,186,0.9473684210526315,0.7450980392156863
381,14,#05565f,186,0.9473684210526315,0.37254901960784315
60,13,#02ab2f,135.97633136094674,0.9883040935672515,0.6705882352941176
172,12,#815597,280,0.4370860927152318,0.592156862745098
595,11,#c0aacb,280,0.1625615763546798,0.796078431372549
152,10,#605565,281.25,0.15841584158415842,0.396078431372549
78,9,#b02ab2,299.11764705882354,0.7640449438202247,0.6980392156862745
158,8,#581559,299.11764705882354,0.7640449438202247,0.34901960784313724
99,7,#ac0aac,300,0.9418604651162791,0.6745098039215687
190,6,#560556,300,0.9418604651162791,0.33725490196078434
95,5,#ab02ab,300,0.9883040935672515,0.6705882352941176
184,4,#558155,120,0.34108527131782945,0.5058823529411764
493,3,#aac0aa,120,0.11458333333333333,0.7529411764705882
277,2,#d56055,5.15625,0.6009389671361502,0.8352941176470589
62,1,#6ab02a,91.34328358208955,0.7613636363636364,0.6901960784313725
124,0,#b55815,25.125,0.8839779005524862,0.7098039215686275
296,23,#daac0a,46.73076923076923,0.9541284403669725,0.8549019607843137
51,22,#6d5605,46.73076923076923,0.9541284403669725,0.42745098039215684
112,21,#b6ab02,56.333333333333336,0.989010989010989,0.7137254901960784
268,20,#db5581,340.2985074626866,0.6118721461187214,0.8588235294117647
627,19,#edaac0,340.2985074626866,0.28270042194092826,0.9294117647058824
371,18,#f6d560,46.800000000000004,0.6097560975609756,0.9647058823529412
307,17,#7b6ab0,254.57142857142858,0.3977272727272727,0.6901960784313725
92,16,#bdb558,55.24752475247525,0.5343915343915344,0.7411764705882353
158,15,#5edaac,157.74193548387098,0.5688073394495413,0.8549019607843137
108,14,#af6d56,15.505617977528091,0.5085714285714286,0.6862745098039216
332,13,#d7b6ab,15,0.20465116279069767,0.8431372549019608
236,12,#ebdb55,53.6,0.6382978723404256,0.9215686274509803
154,11,#f5edaa,53.6,0.30612244897959184,0.9607843137254902
185,10,#faf6d5,53.513513513513516,0.148,0.9803921568627451
219,9,#fd7b6a,6.938775510204082,0.5810276679841897,0.9921568627450981
735,8,#febdb5,6.575342465753424,0.2874015748031496,0.996078431372549
117,7,#ff5eda,313.7888198757764,0.6313725490196078,1
189,6,#7faf6d,103.63636363636364,0.37714285714285717,0.6862745098039216
167,5,#3fd7b6,166.97368421052633,0.7069767441860465,0.8431372549019608
169,4,#1febdb,175.2941176470588,0.8680851063829788,0.9215686274509803
209,3,#8ff5ed,175.2941176470588,0.4163265306122449,0.9607843137254902
175,2,#47faf6,178.65921787709496,0.716,0.9803921568627451
95,1,#a3fd7b,101.53846153846153,0.5138339920948617,0.9921568627450981
126,0,#51febd,157.45664739884393,0.6811023622047244,0.996078431372549
126,23,#a8ff5e,92.4223602484472,0.6313725490196078,1
341,22,#547faf,211.64835164835165,0.52,0.6862745098039216
117,21,#aa3fd7,282.2368421052632,0.7069767441860465,0.8431372549019608
120,20,#551feb,255.88235294117646,0.8680851063829788,0.9215686274509803
310,19,#aa8ff5,255.88235294117646,0.4163265306122449,0.9607843137254902
114,18,#5547fa,244.6927374301676,0.716,0.9803921568627451
172,17,#2aa3fd,205.5924170616114,0.83399209486166,0.9921568627450981
124,16,#9551fe,263.5838150289017,0.6811023622047244,0.996078431372549
209,15,#4aa8ff,208.83977900552486,0.7098039215686275,1
199,14,#25547f,208.66666666666669,0.7086614173228346,0.4980392156862745
67,13,#12aa3f,137.76315789473685,0.8941176470588236,0.6666666666666666
63,12,#89551f,30.566037735849058,0.7737226277372263,0.5372549019607843
123,11,#c4aa8f,30.566037735849058,0.27040816326530615,0.7686274509803922
68,10,#625547,31.11111111111111,0.2755102040816326,0.3843137254901961
107,9,#312aa3,243.4710743801653,0.7423312883435583,0.6392156862745098
99,8,#189551,147.35999999999999,0.8389261744966443,0.5843137254901961
199,7,#0c4aa8,216.15384615384616,0.9285714285714286,0.6588235294117647
263,6,#862554,330.92783505154637,0.7238805970149254,0.5254901960784314
89,5,#c312aa,308.47457627118644,0.9076923076923077,0.7647058823529411
164,4,#618955,106.15384615384615,0.3795620437956204,0.5372549019607843
411,3,#b0c4aa,106.15384615384615,0.1326530612244898,0.7686274509803922
167,2,#586255,106.15384615384615,0.1326530612244898,0.3843137254901961
175,1,#ac312a,3.230769230769231,0.7558139534883721,0.6745098039215687
133,0,#561895,269.76000000000005,0.8389261744966443,0.5843137254901961
168,23,#2b0c4a,270,0.8378378378378378,0.2901960784313726
61,22,#158625,128.49557522123894,0.8432835820895522,0.5254901960784314
41,21,#0ac312,122.5945945945946,0.9487179487179487,0.7647058823529411
277,20,#056189,198.18181818181816,0.9635036496350365,0.5372549019607843
208,19,#02b0c4,186.18556701030928,0.9897959183673469,0.7686274509803922
329,18,#015862,186.18556701030928,0.9897959183673469,0.3843137254901961
105,17,#80ac31,81.46341463414633,0.7151162790697675,0.6745098039215687
139,16,#c05618,22.142857142857146,0.875,0.7529411764705882
186,15,#e02b0c,8.773584905660377,0.9464285714285714,0.8784313725490196
143,14,#f01586,329.04109589041093,0.9125,0.9411764705882353
136,13,#f80ac3,313.3613445378151,0.9596774193548387,0.9725490196078431
179,12,#7c0561,313.61344537815125,0.9596774193548387,0.48627450980392156
99,11,#be02b0,304.468085106383,0.9894736842105263,0.7450980392156863
213,10,#df0158,336.4864864864865,0.9955156950672646,0.8745098039215686
373,9,#6f80ac,223.27868852459017,0.3546511627906977,0.6745098039215687
76,8,#b7c056,65.09433962264151,0.5520833333333334,0.7529411764705882
89,7,#dbe02b,61.65745856353591,0.8080357142857143,0.8784313725490196
184,6,#edf015,60.82191780821918,0.9125,0.9411764705882353
105,5,#76f80a,92.77310924369748,0.9596774193548387,0.9725490196078431
136,4,#bb7c05,39.23076923076923,0.9732620320855615,0.7333333333333333
77,3,#5dbe02,90.95744680851064,0.9894736842105263,0.7450980392156863
76,2,#2edf01,107.83783783783784,0.9955156950672646,0.8745098039215686
461,1,#976f80,334.5,0.26490066225165565,0.592156862745098
538,0,#cbb7c0,333,0.09852216748768473,0.796078431372549
177,23,#65dbe0,182.4390243902439,0.5491071428571429,0.8784313725490196
145,22,#32edf0,180.94736842105266,0.7916666666666666,0.9411764705882353
171,21,#1976f8,214.97757847533632,0.8991935483870968,0.9725490196078431
205,20,#8cbb7c,104.76190476190476,0.33689839572192515,0.7333333333333333
216,19,#465dbe,228.5,0.631578947368421,0.7450980392156863
87,18,#a32edf,279.66101694915255,0.7937219730941704,0.8745098039215686
206,17,#51976f,145.7142857142857,0.46357615894039733,0.592156862745098
417,16,#a8cbb7,145.7142857142857,0.1724137931034483,0.796078431372549
85,15,#d465db,296.4406779661017,0.5388127853881278,0.8588235294117647
134,14,#6a32ed,257.9679144385027,0.7890295358649789,0.9294117647058824
162,13,#351976,258.06451612903226,0.788135593220339,0.4627450980392157
433,12,#9a8cbb,257.87234042553195,0.25133689839572193,0.7333333333333333
237,11,#4d465d,258.26086956521743,0.24731182795698925,0.36470588235294116
83,10,#a6a32e,58.5,0.7228915662650602,0.6509803921568628
